Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
748ab616-8066-4c61-b6af-d7442545d12a,dislike,2020-07-04 15:02:14,audio,veganism,negative,10
43da458b-66fe-4723-996c-57dcfad67edf,dislike,2021-05-10 07:14:32,GIF,food,negative,10
43da458b-66fe-4723-996c-57dcfad67edf,dislike,2021-01-04 04:27:20,GIF,food,negative,10
43da458b-66fe-4723-996c-57dcfad67edf,dislike,2021-03-10 04:44:53,GIF,food,negative,10
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,dislike,2021-06-15 20:32:53,GIF,fitness,negative,10
7dc268e5-b50d-4280-82aa-e08af75a8a0a,dislike,2020-06-28 21:40:14,photo,science,negative,10
7dc268e5-b50d-4280-82aa-e08af75a8a0a,dislike,2021-03-15 10:24:05,photo,science,negative,10
d0e55134-c60e-4a05-999c-d7697b4901f0,dislike,2021-05-20 04:47:25,GIF,cooking,negative,10
d0e55134-c60e-4a05-999c-d7697b4901f0,dislike,2020-09-02 20:04:23,GIF,cooking,negative,10
ebdf5d36-9ecc-44d7-b641-d33805709452,dislike,2020-12-17 12:08:40,audio,cooking,negative,10
1429467d-e8a2-4292-bd46-921e8bd87b30,dislike,2020-08-07 02:54:22,video,public speaking,negative,10
1429467d-e8a2-4292-bd46-921e8bd87b30,dislike,2021-04-27 14:34:30,video,public speaking,negative,10
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,dislike,2021-05-16 11:02:23,audio,studying,negative,10
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,dislike,2020-11-06 17:58:25,audio,studying,negative,10
e6b61eab-6879-4618-b189-476f27f02fdd,dislike,2020-12-26 10:39:49,audio,science,negative,10
27ec2b21-a749-4181-b182-150a174fc277,dislike,2021-05-02 07:12:49,GIF,animals,negative,10
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,dislike,2021-02-27 08:35:28,video,food,negative,10
1f466010-5c87-4b81-be83-5856481231fb,dislike,2020-12-10 00:35:46,GIF,soccer,negative,10
1f466010-5c87-4b81-be83-5856481231fb,dislike,2020-08-12 18:11:30,GIF,soccer,negative,10
496645a7-64f7-4c56-94f5-a71671cb262e,dislike,2020-07-10 16:23:43,GIF,dogs,negative,10
496645a7-64f7-4c56-94f5-a71671cb262e,dislike,2020-06-21 06:07:09,GIF,dogs,negative,10
d6d4ec49-4210-44de-9f90-c93dfbeed084,dislike,2020-06-22 12:40:50,video,tennis,negative,10
d6d4ec49-4210-44de-9f90-c93dfbeed084,dislike,2021-02-15 01:23:41,video,tennis,negative,10
229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,2020-12-22 19:26:10,audio,food,negative,10
229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,2020-11-20 07:16:10,audio,food,negative,10
229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,2021-05-01 03:27:57,audio,food,negative,10
229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,2020-07-08 14:59:44,audio,food,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,2021-05-21 23:59:50,video,tennis,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,2021-04-20 07:06:15,video,tennis,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,2020-07-12 21:35:30,video,tennis,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,2021-03-31 20:38:49,video,tennis,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,2021-03-13 19:53:30,video,tennis,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,2021-06-08 22:42:00,video,tennis,negative,10
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,dislike,2021-06-06 04:58:00,GIF,science,negative,10
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,dislike,2020-09-29 05:00:48,GIF,science,negative,10
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,dislike,2021-02-16 21:22:17,audio,cooking,negative,10
ff883828-a610-492d-8635-8a777eaad25f,dislike,2021-04-08 17:46:11,photo,education,negative,10
ff883828-a610-492d-8635-8a777eaad25f,dislike,2021-04-07 00:18:35,photo,education,negative,10
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,dislike,2020-10-16 12:59:21,GIF,food,negative,10
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,dislike,2021-04-11 21:36:09,GIF,food,negative,10
88d65e30-7ca0-4f32-a020-45c4cb3d9632,dislike,2020-07-15 03:13:58,audio,travel,negative,10
88d65e30-7ca0-4f32-a020-45c4cb3d9632,dislike,2020-07-11 23:24:50,audio,travel,negative,10
05776481-7b58-46d8-abf6-bf4de7831287,dislike,2020-08-04 10:43:31,audio,travel,negative,10
05776481-7b58-46d8-abf6-bf4de7831287,dislike,2021-06-13 23:34:58,audio,travel,negative,10
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,dislike,2020-06-28 15:27:41,GIF,animals,negative,10
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,dislike,2020-08-14 22:02:56,GIF,animals,negative,10
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,dislike,2021-06-05 23:40:33,GIF,animals,negative,10
8b51c05c-a8a2-4a6c-b031-165fb7bac840,dislike,2020-11-30 02:54:58,video,dogs,negative,10
8b51c05c-a8a2-4a6c-b031-165fb7bac840,dislike,2020-11-04 06:55:16,video,dogs,negative,10
8b51c05c-a8a2-4a6c-b031-165fb7bac840,dislike,2020-11-17 08:03:32,video,dogs,negative,10
58059956-4cde-4671-9baf-904851731540,dislike,2020-11-10 18:05:42,audio,education,negative,10
58059956-4cde-4671-9baf-904851731540,dislike,2020-10-11 11:39:10,audio,education,negative,10
a429d355-8983-40a4-aa2b-c3f47acd5499,dislike,2020-11-21 09:38:02,photo,veganism,negative,10
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,dislike,2021-01-16 04:09:02,GIF,veganism,negative,10
281054fd-2b89-4191-92ae-98e1bc0ed51b,dislike,2021-04-06 17:49:49,video,fitness,negative,10
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,dislike,2020-07-28 16:26:25,GIF,education,negative,10
8ef185a2-8910-41f5-a109-95c925ebffa0,dislike,2021-01-19 08:45:07,photo,public speaking,negative,10
8ef185a2-8910-41f5-a109-95c925ebffa0,dislike,2020-07-20 03:03:06,photo,public speaking,negative,10
8ef185a2-8910-41f5-a109-95c925ebffa0,dislike,2021-01-10 17:52:55,photo,public speaking,negative,10
839d117b-c764-4930-99f2-a6e4d1b47790,dislike,2020-07-29 20:07:27,GIF,cooking,negative,10
839d117b-c764-4930-99f2-a6e4d1b47790,dislike,2021-05-15 02:35:09,GIF,cooking,negative,10
839d117b-c764-4930-99f2-a6e4d1b47790,dislike,2020-07-16 08:29:43,GIF,cooking,negative,10
909cbb46-9789-4e9d-9148-890e5c44a9e2,dislike,2020-06-18 14:34:38,audio,animals,negative,10
1987b43d-bcb9-4ab0-8634-ef3623928e94,dislike,2020-08-27 03:26:47,photo,education,negative,10
1987b43d-bcb9-4ab0-8634-ef3623928e94,dislike,2020-09-26 11:17:22,photo,education,negative,10
1987b43d-bcb9-4ab0-8634-ef3623928e94,dislike,2020-12-14 18:04:01,photo,education,negative,10
3e64dfe3-e832-4352-a170-9806f64ac507,dislike,2021-03-28 05:21:51,audio,healthy eating,negative,10
3e64dfe3-e832-4352-a170-9806f64ac507,dislike,2020-10-11 14:04:38,audio,healthy eating,negative,10
3e64dfe3-e832-4352-a170-9806f64ac507,dislike,2021-05-24 12:44:41,audio,healthy eating,negative,10
3e64dfe3-e832-4352-a170-9806f64ac507,dislike,2020-09-01 01:35:49,audio,healthy eating,negative,10
30c8a141-2c2e-4272-8854-ff5673509652,dislike,2020-07-11 14:33:41,audio,culture,negative,10
30c8a141-2c2e-4272-8854-ff5673509652,dislike,2021-01-10 17:03:48,audio,culture,negative,10
30c8a141-2c2e-4272-8854-ff5673509652,dislike,2020-08-03 19:40:27,audio,culture,negative,10
d029d393-b80b-4a56-9450-7645ee42da07,dislike,2020-07-04 05:26:13,video,healthy eating,negative,10
4ce7258e-3777-42b4-af6a-dd8898c42cfd,dislike,2020-08-26 23:18:49,photo,travel,negative,10
4ce7258e-3777-42b4-af6a-dd8898c42cfd,dislike,2020-11-14 22:42:59,photo,travel,negative,10
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,2021-05-23 21:23:38,photo,fitness,negative,10
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,2021-05-18 20:31:12,photo,fitness,negative,10
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,2020-11-28 01:05:06,photo,fitness,negative,10
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,2021-05-09 17:30:22,photo,fitness,negative,10
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,2020-12-07 05:08:35,photo,fitness,negative,10
b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,dislike,2020-10-08 22:42:44,audio,studying,negative,10
b1c49557-0623-4fb2-8f22-1453286fedad,dislike,2021-01-09 15:56:15,video,healthy eating,negative,10
b1c49557-0623-4fb2-8f22-1453286fedad,dislike,2020-09-02 14:12:54,video,healthy eating,negative,10
96209724-37a8-475b-b80a-03e96a7c33b1,dislike,2020-08-04 04:08:42,GIF,fitness,negative,10
96209724-37a8-475b-b80a-03e96a7c33b1,dislike,2020-12-28 13:41:11,GIF,fitness,negative,10
96209724-37a8-475b-b80a-03e96a7c33b1,dislike,2021-03-08 06:31:33,GIF,fitness,negative,10
96209724-37a8-475b-b80a-03e96a7c33b1,dislike,2021-01-20 08:24:34,GIF,fitness,negative,10
96209724-37a8-475b-b80a-03e96a7c33b1,dislike,2020-09-10 07:54:04,GIF,fitness,negative,10
96209724-37a8-475b-b80a-03e96a7c33b1,dislike,2020-09-05 12:59:48,GIF,fitness,negative,10
96209724-37a8-475b-b80a-03e96a7c33b1,dislike,2021-02-02 14:13:27,GIF,fitness,negative,10
96209724-37a8-475b-b80a-03e96a7c33b1,dislike,2021-05-31 15:02:51,GIF,fitness,negative,10
bb9dcde7-55bb-4fb8-b349-caa58fb08823,dislike,2021-04-27 17:30:52,GIF,healthy eating,negative,10
bb9dcde7-55bb-4fb8-b349-caa58fb08823,dislike,2020-11-07 08:58:04,GIF,healthy eating,negative,10
bb9dcde7-55bb-4fb8-b349-caa58fb08823,dislike,2020-06-26 20:17:33,GIF,healthy eating,negative,10
bb9dcde7-55bb-4fb8-b349-caa58fb08823,dislike,2020-07-09 02:46:26,GIF,healthy eating,negative,10
bb9dcde7-55bb-4fb8-b349-caa58fb08823,dislike,2020-12-25 09:35:34,GIF,healthy eating,negative,10
a0606e08-1798-44f5-a575-28e82f79dfe3,dislike,2021-03-23 13:33:36,video,veganism,negative,10
3dc03a86-f481-42fa-bf43-a7bcf3b6572e,dislike,2021-01-24 03:38:12,audio,fitness,negative,10
3dc03a86-f481-42fa-bf43-a7bcf3b6572e,dislike,2021-02-04 07:38:08,audio,fitness,negative,10
3dc03a86-f481-42fa-bf43-a7bcf3b6572e,dislike,2020-06-24 11:47:55,audio,fitness,negative,10
18a07663-ba3c-4ff9-94d3-bd533aa853c2,dislike,2021-04-22 12:03:19,audio,veganism,negative,10
a3d563e1-c7a6-4367-9195-cddc36863735,dislike,2020-10-18 13:56:10,audio,healthy eating,negative,10
350e0d40-e036-459c-9cbe-73e003c33cfa,dislike,2020-07-09 10:48:39,photo,technology,negative,10
350e0d40-e036-459c-9cbe-73e003c33cfa,dislike,2021-04-03 03:21:03,photo,technology,negative,10
350e0d40-e036-459c-9cbe-73e003c33cfa,dislike,2020-11-26 08:36:57,photo,technology,negative,10
350e0d40-e036-459c-9cbe-73e003c33cfa,dislike,2021-01-09 18:00:54,photo,technology,negative,10
60ca0278-5ed6-4669-939b-e6dc2021c07d,dislike,2021-02-04 07:32:09,GIF,technology,negative,10
60ca0278-5ed6-4669-939b-e6dc2021c07d,dislike,2021-04-21 20:53:50,GIF,technology,negative,10
60ca0278-5ed6-4669-939b-e6dc2021c07d,dislike,2020-06-27 00:40:50,GIF,technology,negative,10
13a4d35c-761c-47a3-b25b-5cc5825d04f2,dislike,2021-03-05 17:19:02,photo,travel,negative,10
062cbf2f-fc22-4357-8890-63e7f13fcd37,dislike,2020-11-05 21:44:14,audio,education,negative,10
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,dislike,2021-04-07 11:59:43,photo,Education,negative,10
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,dislike,2021-01-30 09:36:08,photo,Education,negative,10
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,dislike,2020-08-20 10:30:56,photo,Education,negative,10
a3e93c2d-7fb4-4881-994d-ee20ad564924,dislike,2020-06-30 19:49:21,video,public speaking,negative,10
a3e93c2d-7fb4-4881-994d-ee20ad564924,dislike,2020-09-22 18:12:31,video,public speaking,negative,10
a3e93c2d-7fb4-4881-994d-ee20ad564924,dislike,2020-08-31 16:38:28,video,public speaking,negative,10
a3e93c2d-7fb4-4881-994d-ee20ad564924,dislike,2020-11-13 16:29:50,video,public speaking,negative,10
5b379d75-649b-426f-b420-4e0b6e4a0e3d,dislike,2020-11-30 17:02:37,video,soccer,negative,10
5b379d75-649b-426f-b420-4e0b6e4a0e3d,dislike,2020-06-27 14:51:36,video,soccer,negative,10
7fe36d94-8867-4719-9c62-60b077cf5973,dislike,2020-07-10 18:53:40,photo,travel,negative,10
7fe36d94-8867-4719-9c62-60b077cf5973,dislike,2021-03-14 17:04:46,photo,travel,negative,10
7fe36d94-8867-4719-9c62-60b077cf5973,dislike,2020-11-18 04:30:29,photo,travel,negative,10
56df8914-9d42-434d-9612-6bb518dd641e,dislike,2021-05-23 03:43:36,video,fitness,negative,10
56df8914-9d42-434d-9612-6bb518dd641e,dislike,2020-06-24 07:26:20,video,fitness,negative,10
56df8914-9d42-434d-9612-6bb518dd641e,dislike,2020-12-09 03:49:53,video,fitness,negative,10
56df8914-9d42-434d-9612-6bb518dd641e,dislike,2021-03-02 17:00:10,video,fitness,negative,10
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,dislike,2021-03-30 17:05:26,photo,veganism,negative,10
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,dislike,2020-08-19 01:21:10,photo,veganism,negative,10
227a8c57-e5a0-46a8-999d-fcdea42c0905,dislike,2021-02-10 18:37:44,photo,education,negative,10
227a8c57-e5a0-46a8-999d-fcdea42c0905,dislike,2020-08-09 19:02:01,photo,education,negative,10
227a8c57-e5a0-46a8-999d-fcdea42c0905,dislike,2020-09-18 22:01:05,photo,education,negative,10
19179d57-4950-4a98-87fa-98f824551a6f,dislike,2021-02-14 06:24:02,photo,education,negative,10
590873fc-e921-4396-a173-a43451675afc,dislike,2021-06-06 12:50:07,GIF,studying,negative,10
590873fc-e921-4396-a173-a43451675afc,dislike,2021-01-20 13:36:57,GIF,studying,negative,10
590873fc-e921-4396-a173-a43451675afc,dislike,2021-04-15 18:17:01,GIF,studying,negative,10
590873fc-e921-4396-a173-a43451675afc,dislike,2021-05-23 16:37:12,GIF,studying,negative,10
b4c71928-99f0-4f1e-bdff-3d99c16113ac,dislike,2020-07-26 10:49:39,video,travel,negative,10
b4c71928-99f0-4f1e-bdff-3d99c16113ac,dislike,2021-05-02 04:11:38,video,travel,negative,10
b4c71928-99f0-4f1e-bdff-3d99c16113ac,dislike,2020-11-20 18:47:53,video,travel,negative,10
c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2021-05-22 17:28:35,GIF,dogs,negative,10
c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2020-08-19 01:06:50,GIF,dogs,negative,10
c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2021-03-06 15:19:34,GIF,dogs,negative,10
c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2021-05-24 06:04:53,GIF,dogs,negative,10
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2021-04-21 00:57:07,video,cooking,negative,10
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2021-06-06 00:03:25,video,cooking,negative,10
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2020-07-20 00:36:50,video,cooking,negative,10
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2020-11-13 13:14:59,video,cooking,negative,10
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2020-10-06 11:33:16,photo,education,negative,10
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2021-03-11 04:40:43,photo,education,negative,10
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2021-04-20 01:40:46,photo,education,negative,10
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2020-07-22 10:41:19,photo,education,negative,10
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2021-05-11 00:50:14,audio,animals,negative,10
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2020-10-09 00:37:10,audio,animals,negative,10
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2021-02-07 07:30:21,audio,animals,negative,10
990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2020-12-07 14:04:38,audio,animals,negative,10
8338222c-c31f-40f3-883c-44125f36bae8,dislike,2021-04-19 23:56:08,video,education,negative,10
8338222c-c31f-40f3-883c-44125f36bae8,dislike,2021-05-18 14:59:39,video,education,negative,10
8338222c-c31f-40f3-883c-44125f36bae8,dislike,2020-09-26 20:23:18,video,education,negative,10
8338222c-c31f-40f3-883c-44125f36bae8,dislike,2020-12-31 18:23:17,video,education,negative,10
8338222c-c31f-40f3-883c-44125f36bae8,dislike,2021-05-01 06:21:44,video,education,negative,10
8338222c-c31f-40f3-883c-44125f36bae8,dislike,2021-06-02 07:52:33,video,education,negative,10
8338222c-c31f-40f3-883c-44125f36bae8,dislike,2020-07-29 17:56:56,video,education,negative,10
59bb59ce-776b-4d28-85ee-c0d71c690b6a,dislike,2021-06-12 23:35:39,audio,animals,negative,10
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,dislike,2021-02-17 13:59:18,audio,fitness,negative,10
b814490f-ff17-4f98-8fb0-cade9c2d8e61,dislike,2020-11-21 23:42:31,GIF,culture,negative,10
72878c11-38cc-4442-bc81-7eeef47c531c,dislike,2021-05-25 14:23:03,GIF,animals,negative,10
72878c11-38cc-4442-bc81-7eeef47c531c,dislike,2020-10-25 22:27:59,GIF,animals,negative,10
72878c11-38cc-4442-bc81-7eeef47c531c,dislike,2021-01-07 05:09:13,GIF,animals,negative,10
b50871e0-183e-4a1d-884b-f20fb271041b,dislike,2020-08-06 04:53:23,photo,cooking,negative,10
b50871e0-183e-4a1d-884b-f20fb271041b,dislike,2021-06-01 18:00:40,photo,cooking,negative,10
802a8533-3051-4e2c-ad30-7751ece5d514,dislike,2021-01-21 07:48:00,audio,food,negative,10
802a8533-3051-4e2c-ad30-7751ece5d514,dislike,2021-04-02 17:22:31,audio,food,negative,10
8f12f846-7528-4516-aa7c-f937d868c904,dislike,2021-05-16 03:47:09,GIF,culture,negative,10
8f12f846-7528-4516-aa7c-f937d868c904,dislike,2020-08-28 19:26:40,GIF,culture,negative,10
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,dislike,2021-03-14 09:14:36,photo,studying,negative,10
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,dislike,2021-02-04 06:22:44,photo,studying,negative,10
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,dislike,2021-04-04 23:23:56,photo,studying,negative,10
636e6499-b670-4cd4-a829-2c4c9e07db2a,dislike,2021-01-07 12:59:27,photo,soccer,negative,10
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-08-07 08:54:45,audio,travel,negative,10
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2021-01-08 17:05:03,audio,travel,negative,10
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-07-21 13:48:02,audio,travel,negative,10
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-06-30 19:42:21,audio,travel,negative,10
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2021-04-12 23:33:05,audio,travel,negative,10
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-11-02 19:58:17,audio,travel,negative,10
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-09-30 16:39:49,audio,travel,negative,10
ac120787-f331-497f-8733-7cd63dfd36b6,dislike,2021-06-11 16:09:42,GIF,culture,negative,10
5c38166c-8305-4227-ad54-bad36df2a57a,dislike,2021-03-19 22:16:40,video,Fitness,negative,10
da8f7258-6757-4a7e-892e-a16b925ef83b,dislike,2021-03-08 22:16:51,photo,cooking,negative,10
da8f7258-6757-4a7e-892e-a16b925ef83b,dislike,2020-12-21 15:22:22,photo,cooking,negative,10
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,dislike,2021-06-17 13:07:58,audio,tennis,negative,10
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,dislike,2020-11-26 21:06:02,audio,tennis,negative,10
ecbba40a-93f2-470a-b565-938f61f527a7,dislike,2021-05-21 11:18:05,audio,public speaking,negative,10
ecbba40a-93f2-470a-b565-938f61f527a7,dislike,2020-08-19 19:07:41,audio,public speaking,negative,10
05805658-8744-4cc4-825d-cbfed0ecea7c,dislike,2021-01-25 08:44:27,photo,technology,negative,10
962e5969-cd65-4670-a2ae-b0266908426b,dislike,2021-06-07 07:13:39,GIF,studying,negative,10
6fc7f722-0a93-4420-8376-09d6536ecef8,dislike,2020-07-31 14:38:05,GIF,fitness,negative,10
6fc7f722-0a93-4420-8376-09d6536ecef8,dislike,2021-01-01 10:24:46,GIF,fitness,negative,10
6fc7f722-0a93-4420-8376-09d6536ecef8,dislike,2020-08-17 12:35:14,GIF,fitness,negative,10
e611ee64-7ada-428d-aa37-94c8c0782a91,dislike,2021-04-28 06:37:05,GIF,cooking,negative,10
e611ee64-7ada-428d-aa37-94c8c0782a91,dislike,2020-11-25 12:26:13,GIF,cooking,negative,10
e96d9fcb-b5be-4382-b809-6315dbe6f89a,dislike,2020-12-08 10:03:59,photo,tennis,negative,10
e96d9fcb-b5be-4382-b809-6315dbe6f89a,dislike,2020-08-14 05:30:06,photo,tennis,negative,10
a7a7c909-15cb-4719-835b-cc9f835feb50,dislike,2020-12-29 12:30:11,GIF,animals,negative,10
77099957-1551-435e-b386-704d8b91a46e,dislike,2021-05-22 01:00:32,audio,cooking,negative,10
77099957-1551-435e-b386-704d8b91a46e,dislike,2020-07-01 05:33:08,audio,cooking,negative,10
760e026f-8373-4aa4-acb5-03eb102fc733,dislike,2020-10-17 16:34:02,audio,food,negative,10
760e026f-8373-4aa4-acb5-03eb102fc733,dislike,2020-10-10 22:39:47,audio,food,negative,10
5c7fa152-9628-471d-b715-84e15c4b5d38,dislike,2021-02-12 00:31:42,audio,tennis,negative,10
25948d39-4549-4ead-be71-6a571bd56fe1,dislike,2020-11-26 05:17:13,audio,science,negative,10
25948d39-4549-4ead-be71-6a571bd56fe1,dislike,2021-01-31 04:21:58,audio,science,negative,10
d03efe68-5986-48c4-8767-93b8f5881004,dislike,2021-01-09 05:34:34,GIF,animals,negative,10
d03efe68-5986-48c4-8767-93b8f5881004,dislike,2021-03-29 00:56:24,GIF,animals,negative,10
d03efe68-5986-48c4-8767-93b8f5881004,dislike,2021-01-03 15:08:04,GIF,animals,negative,10
d03efe68-5986-48c4-8767-93b8f5881004,dislike,2020-07-24 18:15:31,GIF,animals,negative,10
d03efe68-5986-48c4-8767-93b8f5881004,dislike,2020-12-28 14:09:33,GIF,animals,negative,10
d03efe68-5986-48c4-8767-93b8f5881004,dislike,2020-08-27 18:14:27,GIF,animals,negative,10
d03efe68-5986-48c4-8767-93b8f5881004,dislike,2020-07-03 22:29:54,GIF,animals,negative,10
d03efe68-5986-48c4-8767-93b8f5881004,dislike,2020-10-02 20:06:53,GIF,animals,negative,10
4bdd31e0-2f59-4262-bcbe-546678a3d203,dislike,2021-05-15 16:49:36,photo,healthy eating,negative,10
4bdd31e0-2f59-4262-bcbe-546678a3d203,dislike,2020-10-23 19:44:44,photo,healthy eating,negative,10
4bdd31e0-2f59-4262-bcbe-546678a3d203,dislike,2021-02-17 13:51:35,photo,healthy eating,negative,10
4bdd31e0-2f59-4262-bcbe-546678a3d203,dislike,2021-01-07 01:04:09,photo,healthy eating,negative,10
11b96207-c1c5-4083-948d-2942684aae0d,dislike,2021-01-11 17:13:12,photo,studying,negative,10
11b96207-c1c5-4083-948d-2942684aae0d,dislike,2021-01-07 06:05:59,photo,studying,negative,10
51a26a10-6973-4882-aa88-98b53978ce01,dislike,2021-01-30 17:15:22,audio,veganism,negative,10
51a26a10-6973-4882-aa88-98b53978ce01,dislike,2020-09-11 10:49:23,audio,veganism,negative,10
51a26a10-6973-4882-aa88-98b53978ce01,dislike,2020-11-11 22:16:15,audio,veganism,negative,10
693b5f91-52b1-4464-916c-91adccbec996,dislike,2020-11-14 20:26:06,photo,"""culture""",negative,10
693b5f91-52b1-4464-916c-91adccbec996,dislike,2020-07-04 15:38:41,photo,"""culture""",negative,10
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,dislike,2020-09-21 07:20:55,video,studying,negative,10
42afb980-6f27-40d3-962e-bff8eada090f,dislike,2021-03-11 18:11:38,GIF,culture,negative,10
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,dislike,2021-03-31 16:33:59,GIF,education,negative,10
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,dislike,2020-10-20 10:37:38,GIF,education,negative,10
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,dislike,2020-06-30 10:40:44,GIF,education,negative,10
581634a6-14c7-4c0a-8c7f-34238e58cf6a,dislike,2020-08-14 21:21:10,GIF,veganism,negative,10
581634a6-14c7-4c0a-8c7f-34238e58cf6a,dislike,2021-04-29 15:07:37,GIF,veganism,negative,10
581634a6-14c7-4c0a-8c7f-34238e58cf6a,dislike,2020-08-05 06:01:31,GIF,veganism,negative,10
581634a6-14c7-4c0a-8c7f-34238e58cf6a,dislike,2020-12-27 11:31:37,GIF,veganism,negative,10
1e773c55-ec7e-47f2-916d-98d0b778a048,dislike,2021-05-29 21:24:03,photo,food,negative,10
85e013ce-3474-4c9a-a4ea-7b726a29baae,dislike,2021-04-14 19:39:15,GIF,animals,negative,10
cb14a57b-9a8e-4694-9516-5a7d2ec41438,dislike,2021-01-25 21:20:08,GIF,soccer,negative,10
9a5951a5-a36f-404e-a746-f6023c160fc0,dislike,2021-05-28 17:59:40,GIF,science,negative,10
9a5951a5-a36f-404e-a746-f6023c160fc0,dislike,2021-05-10 01:41:05,GIF,science,negative,10
9a5951a5-a36f-404e-a746-f6023c160fc0,dislike,2021-04-02 15:45:05,GIF,science,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,dislike,2020-12-05 02:24:00,video,Fitness,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,dislike,2020-10-09 08:25:37,video,Fitness,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,dislike,2020-11-01 23:15:42,video,Fitness,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,dislike,2020-08-03 19:50:26,video,Fitness,negative,10
26ea4466-0d88-482a-afab-e502beb4a316,dislike,2021-04-28 13:08:54,video,Fitness,negative,10
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,dislike,2021-06-13 05:40:42,audio,tennis,negative,10
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,dislike,2021-05-18 14:18:37,audio,tennis,negative,10
